Gene	Des	score	species	GO_description
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of cellular metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of nucleic acid-templated transcription
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	cellular macromolecule metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	organic cyclic compound biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of cellular macromolecule biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of cellular process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	heterocycle metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	nucleobase-containing compound metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	aromatic compound biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of nitrogen compound metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	nucleobase-containing compound biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	primary metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	organic substance biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of RNA biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of gene expression
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of cellular biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	organic cyclic compound metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	RNA metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of biological process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	nucleic acid metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	transcription, DNA-templated
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	cellular aromatic compound metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of macromolecule metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of nucleobase-containing compound metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	organic substance metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	cellular nitrogen compound metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	macromolecule biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	cellular process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	nitrogen compound metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of macromolecule biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of RNA metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	cellular biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	cellular macromolecule biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	cellular nitrogen compound biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	gene expression
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	biological regulation
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	sequence-specific DNA binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	DNA binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	heterocyclic compound binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	organic cyclic compound binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	molecular_function
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	nucleic acid binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	DNA binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	heterocyclic compound binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	organic cyclic compound binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	molecular_function
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	nucleic acid binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	protein homodimerization activity
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	identical protein binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	protein dimerization activity
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	molecular_function
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	protein binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	protein binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	molecular_function
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	response to salt stress
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	biological_process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	response to abiotic stimulus
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	response to stress
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	response to osmotic stress
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	response to stimulus
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	negative regulation of transcription, DNA-templated
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	nucleic acid-templated transcription
